公車名稱,站牌名稱
859,中山路口
859,三東紡織
859,保安街口
859,三俊街口
859,三俊街
859,俊興街口
859,高印公司
859,迴龍郵局
859,新泰國中南站
859,中平路
859,新莊高中
859,新莊高中(新莊文藝中心)
859,中平國中
859,行政院新莊聯合辦公大樓(中平路)
859,捷運泰山站
860,捷運淡水站
860,永樂巷口(中山市場)
860,北淡水
860,頂好
860,正德國中
860,台電宿舍
860,福德宮
860,輕軌淡金北新站
860,育英國小
860,林子
860,義山里
860,下圭柔山
860,英光工廠
860,東元廠
860,頂田寮路口
860,大片頭
860,芝蘭路口
860,牛車寮
860,淺水灣
860,大崛
860,佛朗明哥
860,後厝
860,古庄
860,三芝
861,捷運淡水站
861,永樂巷口(中山市場)
861,北淡水
861,頂好
861,正德國中
861,台電宿舍
861,福德宮
861,輕軌淡金北新站
861,英光工廠
861,東元廠
861,頂田寮路口
861,大崛
861,佛朗明哥
861,後厝
861,北勢溪口
861,錫板
861,南勢崗
861,車路崎
861,崎頂
861,馬偕專校三芝校區
861,馬偕醫學院
862,捷運淡水站
862,捷運淡水站
862,永樂巷口(中山市場)
862,北淡水
862,頂好
862,水碓子
862,米粉寮
862,外寮
862,下圭柔山
862,英光工廠
862,東元廠
862,頂田寮路口
862,淺水灣
862,大崛
862,佛朗明哥
862,後厝
862,北勢溪口
862,錫板
862,南勢崗
862,大龍洞崎
862,新庄子
862,新庄子95號
862,鄉野俱樂部
862,頂新莊
862,白沙灣遊客中心
862,聖安宮
862,尖子鹿
862,十八王公
862,乾華
862,香果園
862,廖添丁廟
862,中角灣
862,中角國小
862,清水
862,清水路41巷口
862,加投里
862,天護宮
862,大鵬里
862,大鵬國小
862,頂寮
862,台電北展館
862,國聖里
862,翡翠灣
862,美崙
862,萬里海水浴場
862,萬里區公所
862,萬里橋頭
862,景美里
862,磚廠
862,大武崙工業區
862,三層站
862,大武崙
862,金山鐵店
862,情人湖路口
862,武嶺街口
862,忠聯倉儲
862,慈雲寺
862,安樂市場
862,三十一號橋
862,基隆轉運站
863,磺港大橋
863,磺港路
863,金山郵局
863,金山
863,金山區公所
863,金山中學
863,加油站
863,磺溪橋
863,崩山口
863,老梅
863,銘德一村
863,富貴角燈塔
863,富基漁港
863,德茂
863,白沙灣
863,古庄
863,福成橋頭
863,四棧橋
863,茂興
863,車路崎
863,南勢崗
863,錫板
863,大片頭
863,參觀台
863,屯山國小
863,育英國小
863,埤島里
863,公司田溪橋
863,中山濱海路口
863,淡水行政中心
863,外寮
863,米粉寮
864,捷運劍潭站(北藝中心)
864,小北街
864,士林
864,捷運芝山站一
864,捷運芝山站(戲曲中心)
864,中正高中
864,文林國小
864,石牌
864,大業路(大興街口)
864,捷運北投站(大興)
864,中央南路
864,北投國小
864,大業中央北路口
864,文化國小
864,復興崗
864,和信醫院
864,一德街口
864,馬偕醫院
864,丹霞灣
864,外竿蓁林
864,運動公園
864,育英國小
864,林子
864,義山里
864,下圭柔山
864,英光工廠
864,東元廠
864,頂田寮路口
864,大片頭
864,芝蘭路口
864,牛車寮
864,淺水灣
864,大崛
864,佛朗明哥
864,後厝
864,古庄
864,三芝
865,茂林社區
865,台電倉庫
865,小坑
865,潘厝
865,乾華
865,十八王公
865,尖子鹿
865,聖安宮
865,富基漁港
865,德茂
865,白沙灣
865,白沙灣遊客中心
865,頂新莊
865,鄉野俱樂部
865,新庄子
865,車路崎
865,南勢崗
865,錫板
865,北勢溪口
865,後厝
865,佛朗明哥
865,大崛
865,頂田寮路口
865,東元廠
865,英光工廠
865,淡水行政中心
865,外寮
865,米粉寮
865,水碓子
865,頂好
865,北淡水
865,永樂巷口(中山市場)
866,內橫山
866,叉路口
866,橋頭
866,橫山國小
866,橫山
866,大坑一
866,大坑
866,圳邊一
866,中興街
866,崎頂
866,馬偕護專三芝校區
866,崎頭
866,埔尾
866,黑得公仔
866,龜子山橋
866,磁磚工廠
866,水源國小
866,紅柿仔腳
866,謝厝
866,謝祖厝
866,康厝
866,三塊厝
866,福德宮
867,順天聖母廟
867,尖山湖
867,出礦口
867,九芎林
867,北海道場
867,潘厝
867,朱厝
867,石門分校
867,崩山口
867,老梅
867,銘德一村
867,富貴角燈塔
867,富基漁港
867,德茂
867,白沙灣
867,古庄
867,福成橋頭
867,四棧橋
867,茂興
867,車路崎
867,南勢崗
867,錫板
867,大片頭
867,參觀台
867,屯山國小
867,育英國小
867,埤島里
867,公司田溪橋
867,中山濱海路口
867,淡水行政中心
867,外寮
867,米粉寮
867區,崩山口
867區,老梅
867區,銘德一村
867區,富貴角燈塔
867區,富基漁港
867區,德茂
867區,白沙灣
867區,白沙灣遊客中心
868,八勢路一段188巷口
868,八勢路一段123巷口
868,捷運紅樹林站
868,輕軌紅樹林站
868,竿蓁林
868,山海大地
868,坪頂路52巷口
868,棕櫚山莊
868,坪頂國小
868,底窟
868,圳阿公
868,輕軌淡金鄧公站
868,教育中心
868,聖本篤修道院
868,淡江柏園
868,鄧公里
868,捷運淡水站
868,加州社區
868,東宇花園城
869,捷運淡水站
869,永樂巷口(中山市場)
869,重建街口
869,淡水新城
869,海景園中園
869,農會新興分部
869,淡江中學
869,真理大學
870,忠山
870,忠山國小
870,竹仔巷
870,中寮
870,埤島里9鄰
870,埤島里
870,松益
870,義山里3鄰
870,田寮
870,華榮工廠
870,海尾
870,崁頂里
870,營區
870,皇城家天下社區
870,後洲新市三路口
870,美人嶼社區
870,淡海中正路口
870,淡海
870,淡海市民活動中心
870,天生國小
870,淡江新村
870,世界觀
870,永樂巷口(中山市場)
870,華南銀行
870,捷運淡水站
871,行忠堂
871,相公山
871,萊茵城堡
871,康華別墅
871,水汴頭
871,奎柔山路295號
871,大牛稠
871,旭麗電子
871,華榮工廠
871,海尾
871,崁頂里
871,營區
871,皇城家天下社區
871,宏盛水悅社區
871,宏普社區
871,公司田溪橋
871,中山濱海路口
871,國民運動中心
871,公園居
871,農田水利會
871,新市一路
871,淡金新市一路口
871,華南銀行
871,捷運淡水站
871經中山北路,行忠堂
871經中山北路,相公山
871經中山北路,萊茵城堡
871經中山北路,康華別墅
871經中山北路,水汴頭
871經中山北路,奎柔山路295號
871經中山北路,大牛稠
871經中山北路,旭麗電子
871經中山北路,國民運動中心
871經中山北路,公園居
871經中山北路,農田水利會
871經中山北路,新市一路
871經中山北路,淡金新市一路口
871經中山北路,輕軌淡金北新站
871經中山北路,福德宮
872,中泰國小
872,高厝
872,日若山莊
872,公埔子
872,四海一家
872,風車別墅
872,後埤湖
872,沙崙路一段
872,沙崙路一段一
872,天生社區
872,果嶺大道
872,大河文明
872,天生國小
872,淡江新村
872,重建街口
872,永樂巷口(中山市場)
872,華南銀行
872,捷運淡水站
872經正德國中、直行中山北路,中泰國小
872經正德國中、直行中山北路,高厝
872經正德國中、直行中山北路,日若山莊
872經正德國中、直行中山北路,公埔子
872經正德國中、直行中山北路,四海一家
872經正德國中、直行中山北路,風車別墅
872經正德國中、直行中山北路,後埤湖
872經正德國中、直行中山北路,埤島里
872經正德國中、直行中山北路,公司田溪橋
872經正德國中、直行中山北路,中山濱海路口
872經正德國中、直行中山北路,輕軌淡金北新站
872經正德國中、直行中山北路,福德宮
872經正德國中、直行中山北路,台電宿舍
872經正德國中、直行中山北路,正德國中
872經正德國中、直行中山北路,頂好
872經正德國中、直行中山北路,北淡水
872經正德國中、直行中山北路,永樂巷口(中山市場)
873,中和里
873,石頭公
873,崎腳
873,田寮子
873,屯山里
873,李厝口
873,李祖厝
873,老灰埕
873,海樂地社區
873,崁頂66號
873,崁頂6鄰
873,義山新市二路口
873,義山路一段
873,濱海義山路口
873,躍淡水社區
873,天生國小
873,淡江新村
873,世界觀
873,油車口
873,滬尾砲台(忠烈祠、球場)
873,獸醫研究所
873,紅毛城(真理大學)
873經正德國中,中和里
873經正德國中,石頭公
873經正德國中,崎腳
873經正德國中,田寮子
873經正德國中,屯山里
873經正德國中,李厝口
873經正德國中,李祖厝
873經正德國中,老灰埕
873經正德國中,新市一路
873經正德國中,淡金新市一路口
873經正德國中,輕軌淡金北新站
873經正德國中,福德宮
873經正德國中,台電宿舍
873經正德國中,正德國中
873經正德國中,頂好
874,大湖
874,三角埔子
874,大湖路
874,內寮
874,陽住分校
874,永恆棒球場
874,大湖路25-1號
874,楊厝
874,大片頭
874,參觀台
874,屯山國小
874,育英國小
874,埤島里
874,公司田溪橋
874,中山濱海路口
874,淡水行政中心
874,外寮
874,米粉寮
875,北新莊
875,興華國小
875,溫莎公爵
875,田心子
875,興旺養蜂場
875,大溪橋
875,觀光果園
875,山仔頂
875,謝祖厝
875,康厝
875,三塊厝
875,福德宮
875,台電宿舍
875,正德國中
875,頂好
876,三芝
876,埔坪
876,中正智成街口
876,崎頂
876,馬偕護專三芝校區
876,崎頭
876,埔尾
876,黑得公仔
876,龜子山橋
876,磁磚工廠
876,水源國小
876,紅柿仔腳
876,謝厝
876,謝祖厝
876,康厝
876,三塊厝
876,福德宮
877,石門區公所
877,石門
877,崩山口
877,老梅
877,銘德一村
877,燈台口
877,大埤
877,楓林
877,橫山國小
877,橫山
877,大坑一
877,大坑
877,圳邊一
877,圳邊
877,埤仔頂
877,崎頂
877,馬偕護專三芝校區
877,崎頭
877,埔尾
877,黑得公仔
877,公埔
877,戲埔
877,觀光果園
877,謝厝
877,謝祖厝
877,康厝
877,三塊厝
877,福德宮
877,台電宿舍
877,正德國中
878,淡水商工
878,商工路口
878,輕軌新市一路站
878,輕軌紅樹林站
878,捷運紅樹林站
878,八勢里
878,竹圍國小
878,安老所
878,烏山頭
878,聖心別墅
878,米倉國小一
878,米倉國小
878,觀音路口
878,米倉里
878,水雲山莊
878,大竹圍
878,挖仔尾
878,埤頭里
878,公田
878,田心
878,八里行政中心(十三行博物館)
878,山海觀
878,廈竹圍
878,八仙橋頭
878,八仙樂園
878區,馬偕醫院
878區,捷運竹圍站
878區,許厝
878區,關渡大橋
878區,艋舺橋
878區,大福社區
878區,龍形
878區,聖心女中
878區,水雲山莊
878區,渡船頭
878區,下街仔
878區,西門
878區,乙天宮
878區,大崁里
878區,安老院
878區,山海觀
878區,中廣公司
878區,八里國小
878區,八里服務站
878區,八里區農會
878區,舊城里
878區,八里
879,大度立德路口
879,關渡
879,許厝
879,捷運竹圍站
879,馬偕醫院
879,民權路3巷口
879,安老所
879,竹圍國小
879,輕軌新市一路站
879,淡水高職
879,新市淡金路口
879,屯山國小
879,參觀台
879,北勢溪口
879,錫板
879,南勢崗
879,車路崎
879,茂興
879,四棧橋
879,福成橋頭
880,新市站
880,皇城家天下社區
880,後洲新市三路口
880,理想家社區(新市二路)
880,淡海國小
880,新市二路二段
880,沙崙濱海路口
880,沙崙路一段
880,油車口
880,滬尾砲台(忠烈祠、球場)
880,獸醫研究所
880,紅毛城(真理大學)
880,小白宮(淡水分局)
880,淡水圖書館
880,重建街口
880,捷運紅樹林站
880,八勢里
880,竹圍國小
880,安老所
880,成州國小
880,五府千歲
880,西雲寺
880,成功里
880,洲仔
880,坑口
880,成泰路三段
880,遠東物流
880,大窠橋
880,明志和平路口
880,泰山郵局
880,西盛館
880,家麒新天地
880,正豐
880,大安變電所(新樹路)
880,許厝
880,圳福里
880,十三公
880,東昇公園
880,東昇福德宮
880,南樹林火車站
880,東山
880,山佳國小
880,新興街口
880,指南客運樹林站
881,捷運淡水站
881,永樂巷口(中山市場)
881,北淡水
881,頂好
881,水碓子
881,米粉寮
881,外寮
881,淡水行政中心
881,輕軌台北海洋大學站
881,大庄
881,大庄福德廟
881,濱海義山路口
881,躍淡水社區
881,合康嘉年華社區
881,星海別墅
882,捷運紅樹林站
882,輕軌紅樹林站
882,竿蓁林
882,山海大地
882,輕軌竿蓁林站
882,加油站
882,忠愛街口
882,輕軌淡江大學站
882,義山里
882,下圭柔山
882,英光工廠
882,東元廠
882,頂田寮路口
882,牛車寮
882,淺水灣
882,大崛
882,佛朗明哥
882,後厝
882,北勢溪口
882,錫板
882,埔坪
882,中正智成街口
882,崎頂
882,馬偕專校三芝校區
882,馬偕醫學院
883,捷運泰山貴和站(明志路)
883,下坡角
883,宏泰新村
883,明志科技大學
883,泰山巖
883,明志國小
883,明志里
883,文程路口
883,大窠橋
883,遠東物流
883,德音國小
883,明日世界
883,憲兵學校
883,蓬萊坑
883,五股國小
883,五府千歲
883,成州國小
883,五股郵局
883,新興公寓
883,竹圍國小
883,八勢里
883,捷運紅樹林站
883,輕軌紅樹林站
883,竿蓁林
883,丹霞灣
883,外竿蓁林
883,獸醫研究所
883,滬尾砲台(忠烈祠、球場)
883,油車口
883,淡江新村
883,天生國小
883,淡海市民活動中心
883,淡海
885,板橋花市
885,捷運新埔站
885,大眾廟
885,捷運新莊站(新莊郵局)
885,新泰路口
885,海山里
885,新樹路口
885,石龜
885,大安變電所(新樹路)
885,許厝
885,圳福里
885,十三公
885,樹林藝文綜合行政大樓
885,濟安宮(樹新路)
885,中山路口
885,育德
885,柑園橋
885,桃子腳國中小
885,森林公園
885,大學風呂(學勤路)
885,海洋公園
885,學勤路
885,臺北大學正門
885,大學學成路口
885,三峽國小(三峽國民運動中心)
885,三峽一站
886,和美國小
886,龍洞漁港
886,龍洞
886,龍洞灣公園
886,鼻頭角
886,鼻頭
886,南雅南新宮
886,台金公司
886,海濱
886,舊漁會站
886,磅磅
886,簡易法庭一
886,瑞芳區公所
886,區民廣場
886,瑞芳火車站
886區,水湳洞遊客中心
886區,水湳洞
886區,陰陽海
886區,第一泵浦
886區,海濱路三巷
886區,海濱
886區,舊漁會站
886區,磅磅
889,捷運亞東醫院站
889,亞東科技大學(南雅南路)
889,南雅站
889,沙崙里
889,崑崙里
889,沙崙國小(篤行路)
889,溪福里
889,篤行路三段
889,育德
889,柑園橋
889,北園
889,三樹路
889,姑娘廟
889,龍埔
889,國家教育研究院
889,三峽
889,三峽老街(復興路)
889,復興路
890,烘內
890,月牙泉
890,烘下
890,堪農山莊
890,慈惠堂
890,汐萬路三段
890,拱北殿
890,北港國小二
890,北港溪口
890,土地公廟
890,電力公司
890,江北社區
890,江北橋頭
890,汐止國中
890,汐止
894,捷運淡水站
894,永樂巷口(中山市場)
894,重建街口
894,淡水新城
894,海景園中園
894,農會新興分部
894,淡江中學
894,真理大學
894,淡水行政中心
894,輕軌淡水行政中心站
894,甜水郡社區
894,濱海義山路口
894,躍淡水社區
894,合康嘉年華社區
894,星海別墅
894,理想家社區(新市二路)
894,後洲新市三路口
894,皇城家天下社區
894,新市站
895,水源市場
895,福和橋(林森路)
895,永元路
895,秀朗國小
895,得和路
895,中興新村
895,中興二村
895,智光商職
895,南勢角(興南路)
895,捷運南勢角站
895,中和國中
895,華新街口
895,壽南橋
895,內南里一
895,湖山巖
896,南港行政中心
896,南港高工(南港路)
896,南港軟體園區南站
896,南港軟體園區北站
896,捷運東湖站(南湖高中)
896,五分社區
896,東湖國小
896,孝友別墅
896,汐萬路三段
896,慈惠堂
896,堪農山莊
896,烘下
896,月牙泉
896,烘內
896,四川橋
897,新北板橋公車站
897,新北市政府(新府路)
897,民權路口
897,民族區運路口
897,電信訓練所
897,國泰街口
897,環球購物中心
897,板橋監理站
897,一江新村
897,廟美里
897,新和國小
897,輕軌新和國小站(水工大樓)
897,永平里
897,陽光運動公園(新店花市)
897,安和路二段
897,石頭厝
897,輕軌陽光運動公園站
897,景文科技大學
897區,中和教會
897區,景新街
897區,三介廟
897區,新和國小
897區,輕軌新和國小站(水工大樓)
897區,永平里
897區,陽光運動公園(新店花市)
897區,安和路二段
897區,安居公教住宅
897區,台貿八村
897區,景文科技大學
898,捷運長庚醫院站
898,管理中心
898,桃園酒廠
898,華亞園區
898,大崗國中
898,文化三復興二路口
898,大坪頂公園
898,文化三路口
898,忠孝路口B
898,文一忠孝路口
898,林口國宅
898,運動公園
898,林口高中
898,東湖國小
898,馥都社區
898,林口加油站
898,國立師大
898,蘇厝
898,黎明里
898,橫窠雅路
898,新寮路口
898,橫科
898,泰山高中
898,同榮里
898,義學里
898,文程路口
898,明志里
898,明志國小
898,泰山巖
898,鳳山街口
898,丹鳳國小(新北大道)
898,捷運迴龍站
898,迴龍郵局
898,公路新村
898,中正保安街口
899,五工福慧路口
899,管理中心
899,標準廠房
899,政錩汽車
899,世翔
899,工商展覽中心
899,泰林仁德路口
899,福泰里
899,貿商國宅
899,登林路
899,助順將軍廟
899,老人公寓
899,自強路口
899,明日世界
899,憲兵學校
899,新城
899,新城八路
899,西雲寺
899,五府千歲
899,成州國小
899,五股郵局
899,新興公寓
902,捷運石牌站(東華)
902,綜合市場(捷運石牌站)
902,永明派出所
902,榮總
902,振興公園
902,齊賢華廈
902,齊福華廈
902,台北美國/日僑學校
902,台電台北北區營業處
902,銘傳大學
902,文湖國小
902,治磐新村
902,內湖基湖路口
902,基湖路口
902,三民國小
902,民權國小
902,中華航空
902,民生敦化路口
902,長春敦化路口
902,臺北小巨蛋
902,八德敦化路口
902,和平安和路口
902,捷運六張犁站(和平)
902,富陽街口
902,黎忠市場
902,捷運麟光站
902,麟光站
902,大我新舍
902區,民生敦化路口
902區,長春敦化路口
902區,臺北小巨蛋
902區,八德敦化路口
902區,市民敦化路口
902區,忠孝敦化路口
902區,仁愛敦化路口
902區,信義敦化路口
902區,捷運麟光站
902區,麟光站
902區,大我新舍
903,捷運忠孝復興站
903,復興南路(中崙里)
903,芝麻大廈
903,捷運南京復興站
903,南京敦化路口(小巨蛋)
903,臺北小巨蛋
903,長庚醫院
903,富錦街口
903,三民國中
903,內湖行政大樓
903,國防醫學中心
903,三總內湖站(急診部)
903,福華商場
903,國防醫學院(網球中心)
903,民權東路六段(民權敦品)
903,東湖社區
903,康樂街
903,東湖國中
903,五分埤
903,康湖隧道口(白馬山莊)
903,忠三街口
905,民生國中
905,新東街口
905,民生社區活動中心
905,聯合二村
905,介壽國中
905,公教住宅
905,長春敦化路口
905,臺北小巨蛋
905,莊敬中學/人權博物館
905,中正路口
905,捷運新店區公所站(北新)
905,檳榔路
905,碧潭橋頭
905,溪頭
905,大坪頂
905,頂城
905,台北菸廠
905,安康車子路口
905,薏仁坑
905,仁康醫院
905,康樂新村
905,大茅埔
905,頭城一
905副,民生國中
905副,新東街口
905副,民生社區活動中心
905副,聯合二村
905副,介壽國中
905副,公教住宅
905副,長春敦化路口
905副,臺北小巨蛋
905副,安和路二段
905副,公崙新村(豐榮醫院)
905副,浪漫貴族
905副,台北菸廠
905副,安康車子路口
905副,薏仁坑
905副,仁康醫院
905副,康樂新村
905副,日興市民活動中心
905副,碧瑤
906,民生敦化路口
906,長春敦化路口
906,臺北小巨蛋
906,八德敦化路口
906,市民敦化路口
906,忠孝敦化路口
906,仁愛敦化路口
906,信義敦化路口
906,莊敬中學/人權博物館
906,遠東工業城
906,花開富貴
906,廿張路口
906,中央路
906,新店高中
906,胡璉故居紀念館
906,下城社區
906,安華路口
906,光華新村(安康路)
906,安康派出所
906,公崙新村(豐榮醫院)
906,浪漫貴族
906,頭城
906,中央印製廠
906,二城
906,建業路
906,三城
906,日興市民活動中心
906,碧瑤
907,崇義高中(忠孝東路)
907,橋東
907,摩登家庭社區
907,汐止後車站
907,秀峰高中(忠孝東路)
907,汐止行政中心
907,汐止農會
907,連興街口
907,捷運公館站
907,臺大
907,臺大綜合體育館
907,溫州街口
907,師大綜合大樓
907,師大
907,捷運古亭站(和平)
907,捷運龍山寺站
907,中國時報
907,華江派出所
907,大理高中
907,人壽一村
907,華江站
907通勤,捷運公館站
907通勤,公館
907通勤,臺灣科技大學
907通勤,臺大癌醫(基隆路)
907通勤,基隆長興街口
907通勤,自來水處(辛亥)
907通勤,遠東世界中心
907通勤,東方科學園區
907通勤,崇義高中(忠孝東路)
907通勤,崇義高中(忠孝東路)
907通勤,橋東
907通勤,摩登家庭社區
907通勤,汐止後車站
907通勤,秀峰高中(忠孝東路)
907通勤,汐止行政中心
907通勤,臺灣科技大學
907通勤,公館
907通勤,捷運公館站
907通勤,臺大
907通勤,臺大綜合體育館
907通勤,溫州街口
907通勤,師大綜合大樓
907通勤,和平中華路口
907通勤,昆明街口
907通勤,捷運龍山寺站
907通勤,中國時報
907通勤,華江派出所
907通勤,大理高中
907通勤,人壽一村
908,南華路口
908,中和區公所(景平路)
908,連城中和路口
908,連城景平路(暫時裁撤)
908,中和國稅局
908,台貿一村
908,連城錦和路口(暫時裁撤)
908,連城中正路口
908,三峽國小(三峽國民運動中心)
908,三峽一站
909,民生敦化路口
909,長春敦化路口
909,臺北小巨蛋
909,八德敦化路口
909,市民敦化路口
909,忠孝敦化路口
909,仁愛敦化路口
909,信義敦化路口
909,莊敬中學/人權博物館
909,遠東工業城
909,民權工業區一
909,建國路
909,大豐路
909,大豐國小
909,捷運新店區公所站(中華)
909,檳榔路
909,碧潭橋頭
909,溪頭
909,大坪頂
909,頂城
909,胡璉故居紀念館
909,安康車子路口
909,薏仁坑
909,仁康醫院
909,康樂新村
909,大茅埔
909,頭城一
909,輕軌玫瑰中國城站
909,三城
909,日興市民活動中心
909,碧瑤
909,錦繡一
909,美墅家
909,錦繡站
910,萬坪公園
910,板橋車站(文化路)
910,中山國中
910,致理科技大學
910,板橋花市
910,國道3號35Km(虛擬站不停靠)
910,國道3號50Km(虛擬站不停靠)
910,恩主公醫院
910,安溪國中
910,中華大同路口
910,安溪國小(李梅樹紀念館)
910,中華路
910,三峽老街(民生街)
910,文化路
910,三峽國小(三峽國民運動中心)
912,消防局(松仁)
912,興雅國中
912,信義松仁路口(松仁)
912,風動石
912,石壁坑
912,萬福橋
912,象頭埔
912,富德
912,深坑
912,深坑區公所
912,深坑國小
912,變電所
912,草地頭
912,深美橋
912,翠谷山莊
913,民生敦化路口
913,長春敦化路口
913,臺北小巨蛋
913,八德敦化路口
913,市民敦化路口
913,忠孝敦化路口
913,仁愛敦化路口
913,信義敦化路口
913,水源快速道路(虛擬站不停靠)
913,安和路二段
913,石頭厝
913,輕軌陽光運動公園站
913,光華街口
913,十四份
913,薏仁坑
913,仁康醫院
913,康樂新村
913,大茅埔
913,頭城一
913,頭城
913,中央印製廠
913,錦繡站
915,消防局(松仁)
915,興雅國中
915,信義松仁路口(松仁)
915,博嘉國小
915,捷運木柵站
915,木柵高工
915,萬芳路口
915,萬壽橋頭(木柵)
915,考試院
915,復興派出所
915,世新大學
915,景美國小(景文)
915,文山二分局
915,溪口國小
915,景福街
916,中華路口
916,捷運永寧站
916,國道3號42Km(虛擬站不停靠)
916,高公局一分局
916,恩主公醫院
916,臺北大學(三峽校區)
916,學成路
916,大學學成路口
916,三峽
916,三峽老街(民生街)
916,文化路
916,三峽國小(三峽國民運動中心)
916,三峽一站
917,震安宮
917,中華路口
917,捷運永寧站
917,國道3號42Km(虛擬站不停靠)
917,柑園市民活動中心
917,學府大成路口
917,學府大雅路口
917,鼎禮社區
917,建國國小
917,光明街與國慶街口
917,中國砂輪
917,鶯歌區公所
917,鶯歌火車站
917,三鶯轉運站
917,新北市美術館
918,七張(北新路)
918,捷運七張站
918,新店郵局
918,大坪林
918,民權路口
918,民權工業區
918,慈濟醫院
918,復興路口
918,捷運幸福站
918,頭前國中(中原路)
918,中原路一
918,中華中原路口
918,聯邦社區
918,中港
918,中和街口
918,泰山分駐所
918,泰山國小
918,憲訓中心
918,泰山國中
918,山腳溪橋
918,黎明技術學院
918區,板橋車站(文化路)
918區,中山國中
918區,致理科技大學
918區,板橋花市
918區,捷運新埔站
918區,捷運頭前庄站(思源路)
918區,臺北醫院
918區,思源復興路口
918區,新莊高中(幸福路)
918區,新莊高中一
918區,泰山捷運公園
918區,捷運泰山站(泰林路)
918區,環河路口
918區,泰林仁德路口
918區,福泰里
919,瑠公圳公園
919,頂好市場
919,捷運忠孝敦化站
919,阿波羅大廈
919,交通部觀光署
919,捷運國父紀念館站(忠孝)
919,聯合報
919,環東大道口
919,昊天嶺
919,汐科站南站
919,汐科站北站
919,汐止國小
919,汐止國中
919,汐止
919,國泰醫院
920,萬坪公園
920,新北板橋公車站
920,板橋車站(文化路)
920,中山國中
920,致理科技大學
920,板橋花市
920,捷運新埔站
920,捷運頭前庄站(思源路)
920,長庚醫院
920,醫學大樓
920,華夏大飯店
920,文化二路一段郵局
920,安敦新世界
920,林口三井
920,忠孝路口
920,林口區公所
920,仁愛麗晶
920,新生街口
920,粉寮路
920,醒吾科技大學
920,林口農會
920,林口農會二
920,未來之光
920,瑞士花園9
920,夢想之都
920,扶輪公園(文化三路)
920,文三忠孝路口
920,文化北路
920,新北特殊教育學校
920副,萬坪公園
920副,新北板橋公車站
920副,板橋車站(文化路)
920副,中山國中
920副,致理科技大學
920副,板橋花市
920副,捷運新埔站
920副,捷運頭前庄站(思源路)
920副,林口轉運站
920A,萬坪公園
920A,新北板橋公車站
920A,板橋車站(文化路)
920A,中山國中
920A,致理科技大學
920A,板橋花市
920A,捷運新埔站
920A,捷運頭前庄站(思源路)
920A,長庚醫院
920A,醫學大樓
920A,華夏大飯店
920A,文化二路一段郵局
920A,安敦新世界
920A,林口三井
920A,忠孝路口
920A,林口區公所
920A,仁愛麗晶
920A,新生街口
920A,粉寮路
920A,醒吾科技大學
920A,林口農會
920A,林口農會二
920A,未來之光
920A,瑞士花園9
920A,夢想之都
920A,扶輪公園(文化三路)
920A,文三忠孝路口
920A,文化北路
920A,新北特殊教育學校
921,南華路口
921,中和區公所(景平路)
921,連城中和路口
921,連城景平路(暫時裁撤)
921,中和國稅局
921,台貿一村
921,連城錦和路口(暫時裁撤)
921,連城中正路口
921,臺北大學正門
921,學勤路
921,大學風呂(學勤路)
921,森林公園
921,大成學勤路口
921,大成路
921,三樹路
922,忠義路口
922,震安宮
922,中華路口
922,捷運永寧站
922,國道3號42Km(虛擬站不停靠)
922,柑園市民活動中心
922,學府大成路口
922,學府大雅路口
922,南園
922,學成大成路口
922,學成大雅路口
922,學成路一
922,龍埔國小
922,三峽二站
923,捷運新店站(新店路)
923,碧潭橋頭
923,檳榔路
923,捷運新店區公所站(北新)
923,中正路
923,國道3號26Km(虛擬站不停靠)
923,文山路三段
923,坪林國中
923,坪林區公所
923,坪林站
925,灰瑤
925,國道1號41Km(虛擬站不停靠)
925,長庚醫院
925,醫學大樓
925,華夏大飯店
925,文化二路一段郵局
925,安敦新世界
925,林口高中
925,仁愛東湖路口
925,松柏蘆
925,林口區公所
925,仁愛麗晶
925,新生街口
925,粉寮路
925,文化三路中山路口
925,森聯首席
925,榮耀之星
925,未來市社區
925,人見仁愛社區(仁愛路)
925,林口站
925A,灰瑤
925A,國道1號41Km(虛擬站不停靠)
925A,長庚醫院
925A,醫學大樓
925A,華夏大飯店
925A,文化二路一段郵局
925A,安敦新世界
925A,林口高中
925A,仁愛東湖路口
925A,松柏蘆
925A,林口區公所
925A,仁愛麗晶
925A,新生街口
925A,粉寮路
925A,文化三路中山路口
925A,森聯首席
925A,榮耀之星
925A,未來市社區
925A,人見仁愛社區(仁愛路)
925A,林口站
927,水興公
927,忠四街
927,大崁里
927,安老院
927,大崁國小
927,大竹圍
927,挖仔尾
927,埤頭里
927,八里區農會
927,舊城里
927,八里
927,土地公廟
927,台64線2.8Km(虛擬站不停靠)
927,中原長安街口
927,正義公園
927,尼加拉瓜公園
927,集賢路
927,家樂福
927,新北高中
927,吉祥街口
927,自然公園
927經台北港,水興公
927經台北港,忠四街
927經台北港,大崁里
927經台北港,安老院
927經台北港,大崁國小
927經台北港,大竹圍
927經台北港,挖仔尾
927經台北港,埤頭里
927經台北港,八里區農會
927經台北港,舊城里
927經台北港,八里
927經台北港,土地公廟
927經台北港,臺北港行政大樓
927經台北港,台64線2.8Km(虛擬站不停靠)
927經台北港,中原長安街口
927經台北港,捷運徐匯中學站(集賢路)
927經台北港,尼加拉瓜公園
927經台北港,集賢路
927經台北港,家樂福
927經台北港,新北高中
